TIME VALUE
1980.671875 0.6163929687822068
1980.6875 0.6165369191901315
1980.703125 0.6166783752387045
1980.71875 0.6168173619278099
1980.734375 0.6169539032090463
1980.75 0.6170880219955591
1980.765625 0.6172197401723376
1980.78125 0.6173490786069419
1980.796875 0.6174760571606337
1980.8125 0.617600694699885
1980.828125 0.6177230091082319
1980.84375 0.6178430172984595
1980.859375 0.6179607352250855
1980.875 0.6180761778971239
1980.890625 0.6181893593911054
1980.90625 0.6183002928643377
1980.921875 0.6184089905683817
1980.9375 0.6185154638627258
1980.953125 0.6186197232286457
1980.96875 0.6187217782832239
1980.984375 0.618821637793524
1981.0 0.618919309690891
1981.015625 0.6190148010853787
1981.03125 0.6191081182802747
1981.046875 0.6191992667867257
1981.0625 0.619288251338435
1981.078125 0.6193750759064339
1981.09375 0.6194597437139083
1981.109375 0.6195422572510709
1981.125 0.6196226182900733
1981.140625 0.6197008278999415
1981.15625 0.6197768864615331
1981.171875 0.6198507936825042
1981.1875 0.6199225486122764
1981.203125 0.619992149657002
1981.21875 0.6200595945945141
1981.234375 0.6201248805892594
1981.25 0.6201880042072067
1981.265625 0.6202489614307221
1981.28125 0.6203077476734111
1981.296875 0.6203643577949178
1981.3125 0.6204187861156778
1981.328125 0.6204710264316201
1981.34375 0.6205210720288157
1981.359375 0.6205689156980666
1981.375 0.6206145497494322
1981.390625 0.6206579660266899
1981.40625 0.6206991559217268
1981.421875 0.62073811038886
1981.4375 0.6207748199590825
1981.453125 0.6208092747542295
1981.46875 0.6208414645010684
1981.484375 0.6208713785453049
1981.5 0.6208990058655068
1981.515625 0.6209243350869411
1981.53125 0.6209473544953233
1981.546875 0.6209680520504816
1981.5625 0.6209864153999239
1981.578125 0.6210024318923218
1981.59375 0.6210160885908942
1981.609375 0.6210273722867009
1981.625 0.621036269511841
1981.640625 0.6210427665525543
1981.65625 0.6210468494622268
1981.671875 0.621048504074297
1981.6875 0.621047716015068
1981.703125 0.6210444707164162
1981.71875 0.6210387534284023
1981.734375 0.6210305492317829
1981.75 0.621019843050421
1981.765625 0.6210066196635955
1981.78125 0.6209908637182087
1981.796875 0.6209725597408934
1981.8125 0.6209516921500159
1981.828125 0.6209282452675781
1981.84375 0.6209022033310153
1981.859375 0.6208735505048919
1981.875 0.6208422708924922
1981.890625 0.6208083485473094
1981.90625 0.6207717674844275
1981.921875 0.6207309997511293
1981.9375 0.6206848365041941
1981.953125 0.6206332461722468
1981.96875 0.6205761972332599
1981.984375 0.6205136582377461
1982.0 0.6204455978323035
1982.015625 0.6203719847834799
1982.03125 0.6202927880019223
1982.046875 0.6202079765667852
1982.0625 0.6201175197503584
1982.078125 0.6200213870428972
1982.09375 0.6199195481776146
1982.109375 0.61981197315582
1982.125 0.6196986322721676
1982.140625 0.6195794961399981
1982.15625 0.6194545357167442
1982.171875 0.6193237223293772
1982.1875 0.6191870276998739
1982.203125 0.619044423970681
1982.21875 0.618895883730154
1982.234375 0.6187413800379528
1982.25 0.6185808864503736
1982.265625 0.6184143770455963
1982.28125 0.618241826448832
1982.296875 0.6180632098573496
1982.3125 0.6178785030653665
1982.328125 0.617687682488786
1982.34375 0.6174907251897654
1982.359375 0.6172876089010984
1982.375 0.6170783120503981
1982.390625 0.6168628137840652
1982.40625 0.6166410939910272
1982.421875 0.616413133326236
1982.4375 0.616178913233908
1982.453125 0.615938415970498
1982.46875 0.6156916246273901
1982.484375 0.615438523153298
1982.5 0.6151790963763576
1982.515625 0.614913330025908
1982.53125 0.6146412107539428
1982.546875 0.6143627261562251
1982.5625 0.6140778647930549
1982.578125 0.6137866162096807
1982.59375 0.6134889709563425
1982.609375 0.6131849206079405
1982.625 0.6128744577833173
1982.640625 0.6125575761641483
1982.65625 0.6122342705134282
1982.671875 0.6119045366935495
1982.6875 0.611568371683963
1982.703125 0.6112257735984118
1982.71875 0.6108767417017348
1982.734375 0.6105212764262288
1982.75 0.6101593793875663
1982.765625 0.6097910534002607
1982.78125 0.6094163024926713
1982.796875 0.609035131921545
1982.8125 0.6086475481860871
1982.828125 0.608253559041557
1982.84375 0.6078531735123821
1982.859375 0.607446458256171
1982.875 0.6070335437531127
1982.890625 0.6066145578727895
1982.90625 0.6061896259257297
1982.921875 0.6057588707140071
1982.9375 0.6053224125808989
1982.953125 0.604880369459618
1982.96875 0.6044328569211355
1982.984375 0.6039799882211048
1983.0 0.6035218743459073
1983.015625 0.6030586240578266
1983.03125 0.6025903439393719
1983.046875 0.6021171384367621
1983.0625 0.6016391099025817
1983.078125 0.6011563586376285
1983.09375 0.6006689829319599
1983.109375 0.6001770791051564
1983.125 0.5996807415458115
1983.140625 0.5991800627502658
1983.15625 0.5986751333605912
1983.171875 0.5981660422018464
1983.1875 0.5976528763186102
1983.203125 0.5971357210108054
1983.21875 0.5966146598688306
1983.234375 0.5960897748080047
1983.25 0.5955611461023431
1983.265625 0.5950288524176707
1983.28125 0.5944929708440907
1983.296875 0.5939535769278133
1983.3125 0.5934107447023598
1983.328125 0.5928645467191547
1983.34375 0.5923150540775108
1983.359375 0.5917623364540253
1983.375 0.5912064621313913
1983.390625 0.5906474980266403
1983.40625 0.5900855097188215
1983.421875 0.5895205614761333
1983.4375 0.5889527162825104
1983.453125 0.5883820358636832
1983.46875 0.5878085807127151
1983.484375 0.5872324101150284
1983.5 0.5866535821729254
1983.515625 0.5860721538296225
1983.53125 0.585488180892796
1983.546875 0.5849017180576536
1983.5625 0.5843128189295429
1983.578125 0.5837215360460999
1983.59375 0.5831279208989506
1983.609375 0.5825320239549722
1983.625 0.581933894677121
1983.640625 0.5813335815448404
1983.65625 0.5807311320740484
1983.671875 0.5801265928367216
1983.6875 0.5795200094800765
1983.703125 0.5789114267453604
1983.71875 0.5783008884862552
1983.734375 0.5776884376869055
1983.75 0.577074116479577
1983.765625 0.5764579661619489
1983.78125 0.5758400272140535
1983.796875 0.5752203393148644
1983.8125 0.5745989413585433
1983.828125 0.5739758714703501
1983.84375 0.5733511670222254
1983.859375 0.5727248646480478
1983.875 0.5720970002585763
1983.890625 0.5714676090560823
1983.90625 0.570836725548676
1983.921875 0.5702043835643372
1983.9375 0.5695706162646496
1983.953125 0.5689354561582534
1983.96875 0.5682989351140122
1983.984375 0.5676610843739088
1984.0 0.5670219345656671
1984.015625 0.5663815157151125
1984.03125 0.5657398572582729
1984.046875 0.5650969880532223
1984.0625 0.5644529363916804
1984.078125 0.5638077300103641
1984.09375 0.563161396102103
1984.109375 0.5625139613267182
1984.125 0.5618654518216735
1984.140625 0.5612158932125006
1984.15625 0.5605653106230052
1984.171875 0.5599137286852558
1984.1875 0.5592611715493633
1984.203125 0.5586076628930515
1984.21875 0.5579532259310265
1984.234375 0.557297883424146
1984.25 0.5566416576883961
1984.265625 0.5559845706036748
1984.28125 0.5553266436223928
1984.296875 0.5546678977778885
1984.3125 0.5540083536926653
1984.328125 0.5533480315864547
1984.34375 0.552686951284106
1984.359375 0.5520251322233111
1984.375 0.5513625934621627
1984.390625 0.5506993536865522
1984.40625 0.5500354312174114
1984.421875 0.5493708440177991
1984.4375 0.548705609699838
1984.453125 0.5480397455315025
1984.46875 0.5473732684432643
1984.484375 0.5467061950345957
1984.5 0.5460385415803352
1984.515625 0.5453703240369174
1984.53125 0.5447015580484711
1984.546875 0.5440322589527891
1984.5625 0.5433624417871699
1984.578125 0.5426921812530868
1984.59375 0.5420216238579277
1984.609375 0.5413509151278674
1984.625 0.540680199610145
1984.640625 0.5400096208752861
1984.65625 0.539339321519255
1984.671875 0.5386694431655134
1984.6875 0.5380001264669726
1984.703125 0.5373315111078227
1984.71875 0.5366637358052213
1984.734375 0.5359969383108368
1984.75 0.5353312554122271
1984.765625 0.5346668229340501
1984.78125 0.5340037757390943
1984.796875 0.5333422477291229
1984.8125 0.5326823718455254
1984.828125 0.53202428006977
1984.84375 0.5313681034236565
1984.859375 0.5307139719693607
1984.875 0.5300620148092706
1984.890625 0.5294123600856159
1984.90625 0.5287651349798812
1984.921875 0.5281204657120142
1984.9375 0.5274784775394159
1984.953125 0.5268392947557273
1984.96875 0.5262030406894035
1984.984375 0.5255698377020824
1985.0 0.5249398071867502
1985.015625 0.5243130695657048
1985.03125 0.5236897442883212
1985.046875 0.5230699498286262
1985.0625 0.522453803682678
1985.078125 0.5218414223657646
1985.09375 0.5212329214094191
1985.109375 0.5206284153582604
1985.125 0.5200280177666621
1985.140625 0.5194318411952562
1985.15625 0.5188399972072771
1985.171875 0.518252596364751
1985.1875 0.5176697482245362
1985.203125 0.5170915613342222
1985.21875 0.5165181432278897
1985.234375 0.515949600421743
1985.25 0.5153860384096143
1985.265625 0.514827561658352
1985.28125 0.5142742736030964
1985.296875 0.5137262766424482
1985.3125 0.5131836721335368
1985.328125 0.5126465603869967
1985.34375 0.5121150406618529
1985.359375 0.5115892111603277
1985.375 0.5110691690225698
1985.390625 0.5105550103213135
1985.40625 0.5100468300564741
1985.421875 0.5095447221496859
1985.4375 0.5090487794387865
1985.453125 0.5085590936722547
1985.46875 0.5080757555036068
1985.484375 0.5075988544857566
1985.5 0.5071284790653448
1985.515625 0.5066647165770429
1985.53125 0.5062076532378365
1985.546875 0.5057573741412923
1985.5625 0.5053139632518148
1985.578125 0.5048775033988968
1985.59375 0.5044480762713681
1985.609375 0.5040257624116466
1985.625 0.5036106412099974
1985.640625 0.5032027908988013
1985.65625 0.5028022885468397
